dataset,predictor,traversal,pairing,K,dictionary_entries,pair_entropy,coverage,hits,pairs,encoded_bits,raw_bits,bpw,ratio,sha256
vertical,previous,col_serp,traversal,128,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,5c2cbc6679eab884d55d62cc3e8c40396dede28aedc813c5237b23e61d07aeba
vertical,previous,col_serp,traversal,256,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,5c2cbc6679eab884d55d62cc3e8c40396dede28aedc813c5237b23e61d07aeba
vertical,previous,col_serp,horizontal,16,3,0.23187232431271465,1.0,2048,2048,6384,28672,1.55859375,0.22265625,5f14f3f86106caa035299d2084e61acfe273834d63d93c1c5f7793519b7ec2e0
vertical,previous,col_serp,horizontal,32,3,0.23187232431271465,1.0,2048,2048,6384,28672,1.55859375,0.22265625,5f14f3f86106caa035299d2084e61acfe273834d63d93c1c5f7793519b7ec2e0
vertical,previous,col_serp,horizontal,64,3,0.23187232431271465,1.0,2048,2048,6384,28672,1.55859375,0.22265625,5f14f3f86106caa035299d2084e61acfe273834d63d93c1c5f7793519b7ec2e0
vertical,previous,col_serp,horizontal,128,3,0.23187232431271465,1.0,2048,2048,6384,28672,1.55859375,0.22265625,5f14f3f86106caa035299d2084e61acfe273834d63d93c1c5f7793519b7ec2e0
vertical,previous,col_serp,horizontal,256,3,0.23187232431271465,1.0,2048,2048,6384,28672,1.55859375,0.22265625,5f14f3f86106caa035299d2084e61acfe273834d63d93c1c5f7793519b7ec2e0
vertical,previous,col_serp,vertical,16,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,2fd31b1476df0ccea0c013e770c581165866c85e24b0599636ae737edfac8c09
vertical,previous,col_serp,vertical,32,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,2fd31b1476df0ccea0c013e770c581165866c85e24b0599636ae737edfac8c09
vertical,previous,col_serp,vertical,64,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,2fd31b1476df0ccea0c013e770c581165866c85e24b0599636ae737edfac8c09
vertical,previous,col_serp,vertical,128,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,2fd31b1476df0ccea0c013e770c581165866c85e24b0599636ae737edfac8c09
vertical,previous,col_serp,vertical,256,4,1.2006223243127148,1.0,2048,2048,6400,28672,1.5625,0.22321428571428573,2fd31b1476df0ccea0c013e770c581165866c85e24b0599636ae737edfac8c09
vertical,avg,row,traversal,16,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,62f5ade2fc11d913721358a91a80de898207612d5bef7b5afa0537a30a504bcd
vertical,avg,row,traversal,32,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,62f5ade2fc11d913721358a91a80de898207612d5bef7b5afa0537a30a504bcd
vertical,avg,row,traversal,64,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,62f5ade2fc11d913721358a91a80de898207612d5bef7b5afa0537a30a504bcd
vertical,avg,row,traversal,128,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,62f5ade2fc11d913721358a91a80de898207612d5bef7b5afa0537a30a504bcd
vertical,avg,row,traversal,256,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,62f5ade2fc11d913721358a91a80de898207612d5bef7b5afa0537a30a504bcd
vertical,avg,row,horizontal,16,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9bf9a60245a7f1b2dc25013a4a160ce4c2ac69cf59602c6b5da1e49630db2ef4
vertical,avg,row,horizontal,32,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9bf9a60245a7f1b2dc25013a4a160ce4c2ac69cf59602c6b5da1e49630db2ef4
vertical,avg,row,horizontal,64,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9bf9a60245a7f1b2dc25013a4a160ce4c2ac69cf59602c6b5da1e49630db2ef4
vertical,avg,row,horizontal,128,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9bf9a60245a7f1b2dc25013a4a160ce4c2ac69cf59602c6b5da1e49630db2ef4
vertical,avg,row,horizontal,256,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9bf9a60245a7f1b2dc25013a4a160ce4c2ac69cf59602c6b5da1e49630db2ef4
vertical,avg,row,vertical,16,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,a60137f5c768dfb9de56fd7c01f3c16744d8059897e4f2e0dbd81963dfff7e9c
vertical,avg,row,vertical,32,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,a60137f5c768dfb9de56fd7c01f3c16744d8059897e4f2e0dbd81963dfff7e9c
vertical,avg,row,vertical,64,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,a60137f5c768dfb9de56fd7c01f3c16744d8059897e4f2e0dbd81963dfff7e9c
vertical,avg,row,vertical,128,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,a60137f5c768dfb9de56fd7c01f3c16744d8059897e4f2e0dbd81963dfff7e9c
vertical,avg,row,vertical,256,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,a60137f5c768dfb9de56fd7c01f3c16744d8059897e4f2e0dbd81963dfff7e9c
vertical,avg,serp,traversal,16,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d8bed6c3a889205dd6f9fc60f80b038efe1db2f7640a6948b3bf6b2e3f810eb1
vertical,avg,serp,traversal,32,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d8bed6c3a889205dd6f9fc60f80b038efe1db2f7640a6948b3bf6b2e3f810eb1
vertical,avg,serp,traversal,64,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d8bed6c3a889205dd6f9fc60f80b038efe1db2f7640a6948b3bf6b2e3f810eb1
vertical,avg,serp,traversal,128,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d8bed6c3a889205dd6f9fc60f80b038efe1db2f7640a6948b3bf6b2e3f810eb1
vertical,avg,serp,traversal,256,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d8bed6c3a889205dd6f9fc60f80b038efe1db2f7640a6948b3bf6b2e3f810eb1
vertical,avg,serp,horizontal,16,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,75e084d20504ce5ae7ede1f4fbfe37b7ded7ccb67ff60fcaefcb4e1bd2f74d77
vertical,avg,serp,horizontal,32,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,75e084d20504ce5ae7ede1f4fbfe37b7ded7ccb67ff60fcaefcb4e1bd2f74d77
vertical,avg,serp,horizontal,64,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,75e084d20504ce5ae7ede1f4fbfe37b7ded7ccb67ff60fcaefcb4e1bd2f74d77
vertical,avg,serp,horizontal,128,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,75e084d20504ce5ae7ede1f4fbfe37b7ded7ccb67ff60fcaefcb4e1bd2f74d77
vertical,avg,serp,horizontal,256,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,75e084d20504ce5ae7ede1f4fbfe37b7ded7ccb67ff60fcaefcb4e1bd2f74d77
vertical,avg,serp,vertical,16,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63b1289a271673dccca385c3a1042d56b7a9e9ae8689566316ae3c9f82dc6aea
vertical,avg,serp,vertical,32,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63b1289a271673dccca385c3a1042d56b7a9e9ae8689566316ae3c9f82dc6aea
vertical,avg,serp,vertical,64,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63b1289a271673dccca385c3a1042d56b7a9e9ae8689566316ae3c9f82dc6aea
vertical,avg,serp,vertical,128,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63b1289a271673dccca385c3a1042d56b7a9e9ae8689566316ae3c9f82dc6aea
vertical,avg,serp,vertical,256,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63b1289a271673dccca385c3a1042d56b7a9e9ae8689566316ae3c9f82dc6aea
vertical,avg,col,traversal,16,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,031c98dc8e7228a3c0c5b57368ec0b49329d775874e1b68a911e8781d88109f3
vertical,avg,col,traversal,32,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,031c98dc8e7228a3c0c5b57368ec0b49329d775874e1b68a911e8781d88109f3
vertical,avg,col,traversal,64,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,031c98dc8e7228a3c0c5b57368ec0b49329d775874e1b68a911e8781d88109f3
vertical,avg,col,traversal,128,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,031c98dc8e7228a3c0c5b57368ec0b49329d775874e1b68a911e8781d88109f3
vertical,avg,col,traversal,256,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,031c98dc8e7228a3c0c5b57368ec0b49329d775874e1b68a911e8781d88109f3
vertical,avg,col,horizontal,16,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,8a55758d4929fe92b33bbbc6933feb29258fbc5ee006cbcae21e1c349a19ee3a
vertical,avg,col,horizontal,32,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,8a55758d4929fe92b33bbbc6933feb29258fbc5ee006cbcae21e1c349a19ee3a
vertical,avg,col,horizontal,64,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,8a55758d4929fe92b33bbbc6933feb29258fbc5ee006cbcae21e1c349a19ee3a
vertical,avg,col,horizontal,128,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,8a55758d4929fe92b33bbbc6933feb29258fbc5ee006cbcae21e1c349a19ee3a
vertical,avg,col,horizontal,256,2,0.11611507530476972,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,8a55758d4929fe92b33bbbc6933feb29258fbc5ee006cbcae21e1c349a19ee3a
vertical,avg,col,vertical,16,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,997b8f59a3f93e954dc5756255e3fa76ab97d5d287934e05304a1cab906f18e1
vertical,avg,col,vertical,32,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,997b8f59a3f93e954dc5756255e3fa76ab97d5d287934e05304a1cab906f18e1
vertical,avg,col,vertical,64,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,997b8f59a3f93e954dc5756255e3fa76ab97d5d287934e05304a1cab906f18e1
vertical,avg,col,vertical,128,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,997b8f59a3f93e954dc5756255e3fa76ab97d5d287934e05304a1cab906f18e1
vertical,avg,col,vertical,256,2,0.20062232431271465,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,997b8f59a3f93e954dc5756255e3fa76ab97d5d287934e05304a1cab906f18e1
vertical,avg,col_serp,traversal,16,3,1.1003111621563573,1.0,2048,2048,6384,28672,1.55859375,0.22265625,27291320c3879ae7943014a4a4091b071ba965100c80dff6fac74d50e93181d9
